dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1638018000,2021-11-27 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.83,10000,14.72,17.81,14.64,21.58,1006,,,82,1.03,0,,,,,,20,801,Clouds,few clouds,02d
1638021600,2021-11-27 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.01,10000,13.92,16.91,14.64,20.63,1006,,,82,1.03,0,,,,,,20,801,Clouds,few clouds,02d
1638025200,2021-11-27 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.08,10000,15.08,17.14,13.64,20.96,1006,,,88,0,0,,,,,,20,801,Clouds,few clouds,02d
1638028800,2021-11-27 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.86,10000,11.79,16.48,14.51,20.65,1006,,,72,2.06,120,,,,,,20,801,Clouds,few clouds,02n
1638032400,2021-11-27 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.07,10000,12.04,15.74,13.62,19.84,1006,,,77,1.54,0,,,,,,20,801,Clouds,few clouds,02n
1638036000,2021-11-27 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.06,10000,12.03,15.73,13.7,19.98,1005,,,77,1.54,0,,0.38,,,,20,500,Rain,light rain,10n
1638039600,2021-11-27 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.72,10000,11.7,15.36,13.7,19.39,1005,,,77,0.51,0,,0.83,,,,20,500,Rain,light rain,10n
1638043200,2021-11-27 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.37,10000,12.32,15.1,13.4,18.86,1005,,,82,3.09,110,,0.77,,,,40,500,Rain,light rain,10n
1638046800,2021-11-27 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,14.96,10000,11.92,14.65,13.15,18.18,1005,,,82,3.6,140,,0.33,,,,40,500,Rain,light rain,10n
1638050400,2021-11-27 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,14.27,10000,12.31,14.05,12.51,17.21,1004,,,88,3.6,130,,,,,,20,801,Clouds,few clouds,02n
1638054000,2021-11-27 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.82,10000,11.87,13.56,11.83,16.96,1004,,,88,3.09,100,,,,,,20,801,Clouds,few clouds,02n
1638057600,2021-11-28 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.41,10000,11.29,13.08,11.46,16.7,1003,,,87,2.06,90,,,,,,20,801,Clouds,few clouds,02n
1638061200,2021-11-28 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.06,10000,11.96,12.85,10.64,16.09,1004,,,93,2.06,100,,,,,,20,801,Clouds,few clouds,02n
1638064800,2021-11-28 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.06,10000,11.96,12.85,10.64,15.96,1004,,,93,2.06,120,,,,,,20,801,Clouds,few clouds,02n
1638068400,2021-11-28 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.77,10000,12.77,12.71,8.64,15.95,1004,,,100,3.09,100,,,,,,20,801,Clouds,few clouds,02n
1638072000,2021-11-28 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.89,10000,11.79,12.66,8.64,15.99,1005,,,93,2.57,100,,,,,,20,801,Clouds,few clouds,02n
1638075600,2021-11-28 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.72,10000,11.62,12.48,7.64,15.82,1005,,,93,2.06,60,,,,,,20,801,Clouds,few clouds,02n
1638079200,2021-11-28 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,11.02,10000,8.25,10.34,8.64,13.51,1006,,,83,0.45,45,1.34,,,,,20,801,Clouds,few clouds,02d
1638082800,2021-11-28 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.5,10000,8.96,11.87,9.76,14.91,1007,,,79,0.45,90,1.34,,,,,75,803,Clouds,broken clouds,04d
1638086400,2021-11-28 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,14.4,10000,9.22,13.75,11.89,16,1007,,,71,0.45,68,1.79,,,,,75,803,Clouds,broken clouds,04d
1638090000,2021-11-28 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16,10000,9.2,15.33,14.28,16.92,1007,,,64,0.45,135,1.79,,,,,20,801,Clouds,few clouds,02d
1638093600,2021-11-28 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.27,10000,9.19,16.59,16.17,18.45,1007,,,59,2.24,135,6.71,,,,,20,801,Clouds,few clouds,02d
1638097200,2021-11-28 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,18.09,10000,8.65,17.36,16.73,19.28,1007,,,54,1.79,0,4.92,3.3,,,,20,501,Rain,moderate rain,10d
1638100800,2021-11-28 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,18.12,10000,8.95,17.42,16.97,19.09,1007,,,55,2.24,158,5.81,,,,,20,801,Clouds,few clouds,02d
1638104400,2021-11-28 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,18.42,10000,8.4,17.68,16.97,19.73,1006,,,52,2.68,135,8.49,,,,,20,801,Clouds,few clouds,02d
1638108000,2021-11-28 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.88,10000,7.9,17.08,16.87,19.07,1004,,,52,2.24,135,7.15,,,,,40,802,Clouds,scattered clouds,03d
1638111600,2021-11-28 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.28,10000,9.94,16.68,16.42,18.3,1003,,,62,2.24,0,7.6,0.91,,,,75,500,Rain,light rain,10d
1638115200,2021-11-28 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.91,10000,11.19,16.46,15.86,17.75,1003,,,69,2.24,158,7.6,1.24,,,,75,301,Drizzle,drizzle,09n
1638115200,2021-11-28 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.91,10000,11.19,16.46,15.86,17.75,1003,,,69,2.24,158,7.6,1.24,,,,75,501,Rain,moderate rain,10n
1638118800,2021-11-28 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.24,10000,12.01,15.9,15.3,17.19,1002,,,76,1.34,203,6.26,0.59,,,,75,500,Rain,light rain,10n
1638122400,2021-11-28 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.49,10000,11.85,16.13,15.3,17.64,1001,,,74,2.24,135,8.05,2.07,,,,75,501,Rain,moderate rain,10n
1638126000,2021-11-28 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.6,10000,12.56,16.33,15.86,17.69,1002,,,77,2.24,158,8.05,0.32,,,,75,500,Rain,light rain,10n
1638129600,2021-11-28 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.1,10000,12.46,15.83,15.21,16.64,1001,,,79,1.34,158,3.58,0.51,,,,75,500,Rain,light rain,10n
1638133200,2021-11-28 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.67,10000,12.23,15.38,14.19,17.4,1001,,,80,0.89,158,4.47,0.59,,,,75,500,Rain,light rain,10n
1638136800,2021-11-28 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.68,10000,12.43,15.42,14.19,17.14,999,,,81,1.79,135,5.36,1.17,,,,75,501,Rain,moderate rain,10n
1638140400,2021-11-28 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.3,10000,12.25,15.03,14.19,17.14,999,,,82,0.45,135,1.79,1.33,,,,75,501,Rain,moderate rain,10n
1638144000,2021-11-29 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.52,10000,12.65,15.29,14.34,16.85,998,,,83,1.34,135,5.81,0.35,,,,40,500,Rain,light rain,10n
1638147600,2021-11-29 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.75,,12.69,15.52,14.65,17.14,997,,,82,1.34,135,7.15,,,,,40,802,Clouds,scattered clouds,03n
1638151200,2021-11-29 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.92,10000,12.67,15.68,14.64,16.92,995,,,81,1.34,135,5.36,,,,,20,801,Clouds,few clouds,02n
1638154800,2021-11-29 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.98,10000,12.72,15.75,14.2,17.14,995,,,81,0.89,158,2.68,1.78,,,,20,501,Rain,moderate rain,10n
1638158400,2021-11-29 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.73,10000,12.85,15.53,13.54,16.64,995,,,83,0.45,135,3.13,,,,,20,801,Clouds,few clouds,02n
1638162000,2021-11-29 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,14.15,10000,11.84,13.87,12.43,17.33,997,,,86,0.45,293,2.24,,,,,20,801,Clouds,few clouds,02n
1638165600,2021-11-29 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.83,200,12.05,13.59,11.64,16.78,996,,,89,1.79,308,1.79,,,,,90,741,Fog,fog,50d
1638169200,2021-11-29 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.07,600,12.39,14.83,12.54,17.75,998,,,84,0.45,180,1.34,,,,,75,741,Fog,fog,50d
1638172800,2021-11-29 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.99,10000,9.42,15.34,13.78,18.56,999,,,65,0.45,0,1.79,,,,,20,801,Clouds,few clouds,02d
1638176400,2021-11-29 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,17.12,10000,8.28,16.35,14.89,19.41,1000,,,56,0.89,225,3.13,,,,,20,801,Clouds,few clouds,02d
1638180000,2021-11-29 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,16.99,10000,8.16,16.21,15.83,19.11,1000,,,56,2.68,225,5.81,,,,,20,801,Clouds,few clouds,02d
1638183600,2021-11-29 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,15.7,10000,7.72,14.87,14.34,18,1000,,,59,2.24,0,7.15,,,,,40,802,Clouds,scattered clouds,03d
1638187200,2021-11-29 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.92,10000,7.68,13.09,12.98,15.37,1002,,,66,7.15,3,10.73,0.25,,,,75,500,Rain,light rain,10d
1638190800,2021-11-29 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,14.46,10000,6.8,13.53,12.89,15.74,1002,,,60,2.24,225,5.81,0.51,,,,40,500,Rain,light rain,10d
1638194400,2021-11-29 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,14.34,10000,6.2,13.34,12.45,15.74,1001,,,58,1.34,0,4.47,0.76,,,,40,500,Rain,light rain,10d
1638198000,2021-11-29 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.63,10000,6.02,12.62,12.11,14.92,1001,,,60,1.79,0,6.71,2.79,,,,20,501,Rain,moderate rain,10d
1638201600,2021-11-29 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.46,10000,5.12,12.35,11.97,14.92,1001,,,57,1.79,0,5.36,,,,,20,801,Clouds,few clouds,02n
1638205200,2021-11-29 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.05,10000,4.99,11.93,11.42,14.95,1001,,,58,0.45,0,1.79,,,,,20,801,Clouds,few clouds,02n
1638208800,2021-11-29 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.92,10000,4.86,11.78,10.76,14.39,1002,,,58,0.89,0,2.24,,,,,20,801,Clouds,few clouds,02n
1638212400,2021-11-29 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.58,10000,5.03,11.46,10.64,13.62,1001,,,60,1.34,0,4.02,,,,,20,801,Clouds,few clouds,02n
1638216000,2021-11-29 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.89,10000,5.32,11.8,11.56,14.62,1002,,,60,0.89,90,2.24,,,,,20,801,Clouds,few clouds,02n
1638219600,2021-11-29 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.41,10000,6.29,12.43,11.56,14.92,1000,,,62,1.34,113,5.36,,,,,20,801,Clouds,few clouds,02n
1638223200,2021-11-29 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,13.32,10000,6.89,12.4,11.97,14.36,1000,,,65,2.68,0,7.6,0.5,,,,40,500,Rain,light rain,10n
1638226800,2021-11-29 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.3,10000,7.4,11.47,10.78,13.25,1000,,,72,1.34,0,5.81,0.25,,,,40,500,Rain,light rain,10n
1638230400,2021-11-30 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,11.93,10000,7.25,11.08,10.3,13.51,1000,,,73,1.34,135,5.36,0.42,,,,40,500,Rain,light rain,10n
1638234000,2021-11-30 01:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,12.25,10000,7.56,11.44,9.75,13.28,998,,,73,2.24,0,7.6,0.23,,,,40,500,Rain,light rain,10n
1638237600,2021-11-30 02:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,11.84,10000,7.36,11.01,10.32,12.84,998,,,74,2.68,0,7.15,0.56,,,,40,500,Rain,light rain,10n
1638241200,2021-11-30 03:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,10.95,10000,6.5,10.03,9.2,12.96,999,,,74,1.34,0,4.47,0.89,,,,40,500,Rain,light rain,10n
1638244800,2021-11-30 04:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,10.16,10000,6.13,9.22,8.78,12.19,999,,,76,0.89,0,2.68,,,,,20,801,Clouds,few clouds,02n
1638248400,2021-11-30 05:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.43,10000,3.28,5.32,6.43,11.08,1001,,,70,5.81,0,11.18,,,,,20,801,Clouds,few clouds,02n
1638252000,2021-11-30 06:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.69,10000,1,2.94,4.19,8.51,1003,,,67,6.26,338,12.07,0.51,,,,20,500,Rain,light rain,10d
1638255600,2021-11-30 07:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.33,10000,0.31,3.6,4.89,9.07,1005,,,61,6.71,0,12.52,,,,,20,801,Clouds,few clouds,02d
1638259200,2021-11-30 08:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.95,10000,0.2,4.26,5.44,9.34,1006,,,58,7.15,0,13.41,0.25,,,,20,500,Rain,light rain,10d
1638262800,2021-11-30 09:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,8.2,10000,-0.04,5.37,5.86,10.23,1007,,,56,4.92,0,8.94,,,,,20,801,Clouds,few clouds,02d
1638266400,2021-11-30 10:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.97,10000,-0.45,4.28,6,9.97,1008,,,55,7.15,338,13.86,1.02,,,,20,501,Rain,moderate rain,10d
1638270000,2021-11-30 11:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.42,10000,-1.58,3.87,5.46,9.07,1009,,,52,6.26,338,11.62,1.52,,,,20,501,Rain,moderate rain,10d
1638273600,2021-11-30 12:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.84,10000,-1.38,2.83,4.75,8.51,1009,,,55,7.15,338,11.62,9.02,,,,40,502,Rain,heavy intensity rain,10d
1638277200,2021-11-30 13:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.38,10000,-1.84,3.99,6,9.11,1010,,,51,5.81,338,13.41,9.91,,,,20,502,Rain,heavy intensity rain,10d
1638280800,2021-11-30 14:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,7.12,10000,-2.78,3.49,5.45,8.51,1011,,,48,6.26,0,13.41,,,,,20,801,Clouds,few clouds,02d
1638284400,2021-11-30 15:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,6.28,10000,-2.51,2.97,4.33,7.98,1011,,,52,4.92,0,9.83,5.33,,,,20,502,Rain,heavy intensity rain,10d
1638288000,2021-11-30 16:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.61,10000,-2.62,2.14,3.64,7.43,1012,,,54,4.92,0,9.39,,,,,20,801,Clouds,few clouds,02n
1638291600,2021-11-30 17:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.58,10000,-2.86,1.71,3.78,6.96,1013,,,53,5.81,0,10.73,,,,,20,801,Clouds,few clouds,02n
1638295200,2021-11-30 18:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.54,10000,-3.35,2.05,3.64,7.4,1015,,,51,4.92,338,8.94,,,,,20,801,Clouds,few clouds,02n
1638298800,2021-11-30 19:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.6,10000,-4.52,2.12,3.7,7.4,1015,,,46,4.92,0,9.39,,,,,20,801,Clouds,few clouds,02n
1638302400,2021-11-30 20:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.14,10000,-4.4,2.28,3.22,6.64,1015,,,48,3.58,0,6.71,,,,,20,801,Clouds,few clouds,02n
1638306000,2021-11-30 21:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.96,10000,-4.3,2.06,2.67,6.96,1015,,,49,3.58,0,6.26,,,,,20,801,Clouds,few clouds,02n
1638309600,2021-11-30 22:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,5.02,10000,-4.5,3.16,3.14,6.96,1016,,,48,2.24,338,5.81,,,,,20,801,Clouds,few clouds,02n
1638313200,2021-11-30 23:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.7,10000,-4.52,2.78,1.87,6.85,1016,,,49,2.24,338,4.92,,,,,20,801,Clouds,few clouds,02n
1638316800,2021-12-01 00:00:00 +0000 UTC,7200,Thessaloniki,40.640063,22.944419,4.32,10000,-4.13,3.4,2.43,5.76,1015,,,52,1.34,338,4.92,,,,,20,801,Clouds,few clouds,02n
